"PMID","Title","Authors","Journal","Year","Abstract","DOI","MeSH","Keywords","PublicationType"
"25735602","Obturator Neuralgia: A Rare Complication of Tension-free Vaginal Tape Sling-Complete Resolution After Laparoscopic Tension-free Vaginal Tape Removal.","Miklos JR; Moore RD; Chinthakanan O","Journal of minimally invasive gynecology","2015","STUDY OBJECTIVE: To show a technique of retropubic tension-free vaginal tape (TVT) removal using both a transvaginal and laparoscopic approach in the treatment of a rare condition, obturator neuralgia. DESIGN: A step-by-step explanation of the patient's condition, diagnosis, surgical technique, and postoperative results using video, pictures, and medical illustrations (education video). SETTING: TVT retropubic slings have become the gold standard for the treatment of stress urine incontinence over the last decade. Despite high cure rates, the TVT is not without potential complications. Typical complications include urine retention, incomplete bladder emptying, frequency, urgency, urethral erosion, vaginal extrusion, vaginal pain, and dyspareunia. The most common complication for sling removal/revision is chronic pain. The TVT obturator neuralgia is a rare and specific type of chronic pain that is normally associated with transobturator tape slings. The purpose of this video is to present an extremely rare complication of TVT retropubic slings, present symptoms and signs of obturator nerve compression, show the normal and the actual position of this patient's TVT sling, describe the laparoscopic removal of the TVT sling, and present the postoperative course and resolution of the patient's pain. The patient signed a release for her video to be used for educational and teaching purposes. INTERVENTION: A combined transvaginal and laparoscopic approach in a patient with lower abdominal, levator, and obturator-type pain after a TVT retropubic procedure. CONCLUSION: In patients suffering from obturator neuralgia after a retropubic sling, surgeons should include the sling as a potential causative factor in the differential diagnosis. Surgeons should consider removing the sling based on the patient's symptoms. If the patient suffers from only vaginal pain and dyspareunia, then the surgeon should consider only the removal of the vaginal portion of the sling. In patients with obturator neuralgia, retropubic, and/or lower abdominal pain, one should consider a combined transvaginal and laparoscopic approach in an attempt to remove the majority of the sling and release tension between 2 points of fixation.","10.1016/j.jmig.2015.02.015","Device Removal; Dyspareunia; Female; Humans; Laparoscopy; Male; Neuralgia; Postoperative Period; Suburethral Slings; Urethra; Urinary Incontinence, Stress; Urinary Retention; Vagina","Mesh complications; Obturator neuralgia; Tension-free vaginal tape","Case Reports; Journal Article; Video-Audio Media"
"25674258","Study on different surgical approaches for acute Lumber disk protrusion combined with Cauda Equina Syndrome.","Shen L; Fang L; Qiu Y; Xing S; Chen D; He X; Wang J; Lai J; Shi G; Zhang J; Liao T; Tan J","International journal of clinical and experimental pathology","2014","To compare the long and short term effectiveness and complications of different surgical approaches for Lumber disk protrusion combined with Cauda Equina Syndrome and find a better surgical method for the disease. In this study, follow up records of 144 patients received conventional laminectomy and minimally invasive decompression and fenestration 48 hours within acute injury of lumber disk protrusion combined with Cauda Equina Syndrome were analyzed. Surgical outcome immediately and 3, 6, 12, 36 months after the surgery were compared to evaluate the effectiveness two different approaches. The results indicated that there are no significant differences regarding age, sexual proportion, body mass index (BMI), visual analogue scale of pain (VAS) score as well as Frankel scores before the surgery, and significant differences VAS score as well as Frankel scores immediately after the surgery. In conclusion, minimally invasive decompression and fenestration can be of the same effectiveness and less complications comparing with the conventional laminectomy.",NA,"Adult; Aged; Decompression, Surgical; Female; Humans; Intervertebral Disc Displacement; Laminectomy; Male; Middle Aged; Minimally Invasive Surgical Procedures; Pain Measurement; Polyradiculopathy; Recovery of Function; Young Adult","Cauda Equina Syndrome; decompression and fenestration; laminectomy; lumber disk protrusion","Journal Article; Research Support, Non-U.S. Gov't"
"25658422","Effect of wrist angle on median nerve appearance at the proximal carpal tunnel.","Loh PY; Muraki S","PloS one","2015","This study investigated the effects of wrist angle, sex, and handedness on the changes in the median nerve cross-sectional area (MNCSA) and median nerve diameters, namely longitudinal diameter (D1) and vertical diameter (D2). Ultrasound examination was conducted to examine the median nerve at the proximal carpal tunnel in both dominant and nondominant hands of men (n = 27) and women (n = 26). A total of seven wrist angles were examined: neutral; 15°, 30°, and 45° extension; and 15°, 30°, and 45° flexion. Our results indicated sexual dimorphism and bilateral asymmetry of MNCSA, D1 and D2 measurements. MNCSA was significantly reduced when the wrist angle changed from neutral to flexion or extension positions. At flexion positions, D1 was significantly smaller than that at neutral. In contrast, at extension positions, D2 was significantly smaller than that at neutral. In conclusion, this study showed that MNCSA decreased as the wrist angle changed from neutral to flexion or extension positions in both dominant and nondominant hands of both sexes, whereas deformation of the median nerve differed between wrist flexion and extension.","10.1371/journal.pone.0117930","Adult; Biomechanical Phenomena; Carpal Tunnel Syndrome; Female; Humans; Male; Median Nerve; Range of Motion, Articular; Ultrasonography; Wrist; Wrist Joint; Young Adult","","Journal Article"
"25644064","Temporal changes in neurotrophic factors and neurite outgrowth in the major pelvic ganglion following cavernous nerve injury.","Hannan JL; Albersen M; Stopak BL; Liu X; Burnett AL; Hoke A; Bivalacqua TJ","Journal of neuroscience research","2015","Despite nerve-sparing radical prostatectomy, nerve damage and erectile dysfunction (ED) prevail, and preventing neurodegeneration is of great importance. Neurotrophic factors and neurite outgrowth were characterized in major pelvic ganglia (MPG) following bilateral cavernous nerve injury (BCNI). Young male Sprague-Dawley rats underwent sham or BCNI surgery, and the intracavernosal pressure to mean arterial pressure ratio was measured 2, 7, 14, 21, 30, and 60 days following injury (n = 8/group). MPG gene expression (qPCR) and Western blot were performed for glial cell line-derived neurotrophic factor (GDNF), nerve growth factor (NGF), neurturin, neurotrophin (NT)-3, NT4, brain-derived neurotrophic factor (BDNF), vascular endothelial growth factor, and activating transcription factor 3 (ATF3). Additional rats were injured, and MPGs were removed 24 hr, 48 hr, 3 days, and 7 days following BCNI (n = 3/group). MPGs were cultured in Matrigel, and neurite outgrowth was measured. Erections were impaired early and improved by 60 days in BCNI rats. GDNF, NGF, BDNF, and ATF3 gene expression was significantly increased and NT3 was decreased in MPGs following BCNI (48 hr to 21 days, P < 0.05). GDNF and NGF protein levels were elevated in 48-hr BCNI rats. MPG neurite outgrowth from 24-hr and 48-hr BCNI was higher than sham (658 ± 19 μm, 607 ± 24 μm, 393 ± 23 μm, respectively, P < 0.05). Further studies examining the roles of neurotrophic factors in modulating signaling pathways may provide therapeutic avenues for neurogenically mediated ED.","10.1002/jnr.23553","Analysis of Variance; Animals; Blood Pressure; Cell Culture Techniques; Disease Models, Animal; Erectile Dysfunction; Ganglia, Sympathetic; Gene Expression Regulation; Hypoxanthine Phosphoribosyltransferase; Male; Nerve Growth Factors; Neurites; Peripheral Nerve Injuries; RNA, Messenger; Rats; Rats, Sprague-Dawley; Statistics as Topic","activating transcription factor 3; erectile dysfunction; neurite outgrowth; peripheral nerve injury","Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't"
"25639458","GGF2 is neuroprotective in a rat model of cavernous nerve injury-induced erectile dysfunction.","Burnett AL; Sezen SF; Hoke A; Caggiano AO; Iaci J; Lagoda G; Musicki B; Bella AJ","The journal of sexual medicine","2015","INTRODUCTION: Erectile dysfunction is a major complication of radical prostatectomy, commonly associated with penile neuropathy. In animal models of peripheral nerve injury, glial growth factor-2 (GGF2), a member of the neuregulin family of growth factors, has neuroprotective and neurorestorative properties, but this potential has not been established after cavernous nerve (CN) injury. AIMS: The effectiveness of GGF2 in preserving axonal integrity and recovering erectile function in a rat model of radical prostatectomy-associated CN injury. METHODS: Adult male Sprague-Dawley rats underwent bilateral CN crush injury (BCNI) or sham surgery. Rats were administered GGF2 (0.5, 5, or 15 mg/kg) or vehicle subcutaneously 24 hour pre and 24-hour post-BCNI, and once weekly for 5 weeks. Erectile function was assessed in response to electrical stimulation of the CN. CN survival was assessed by fluorogold retrograde axonal tracing in major pelvic ganglia (MPG). Unmyelinated axons in the CNs were quantitated by electron microscopy. MAIN OUTCOME MEASURES: Erectile function recovery, CN survival, and unmyelinated CN axon preservation in response to GGF2 treatment following BCNI. RESULTS: Erectile function was decreased (P < 0.05) after BCNI, and it was improved (P < 0.05) by all doses of GGF2. The number of fluorogold-labeled cells in the MPG was reduced (P < 0.05) by BCNI and was increased (P < 0.05) by GGF2 (0.5 and 5 mg/kg). The percentage of denervated Schwann cells in the BCNI group was higher (P < 0.05) than that in the sham-treated group and was decreased (P < 0.05) in the GGF2-treated (5 mg/kg) BCNI group. In the BCNI + GGF2 (5 mg/kg) group, the unmyelinated fiber histogram demonstrated a rightward shift, indicating an increased number of unmyelinated axons per Schwann cell compared with the BCNI group. CONCLUSIONS: GGF2 promotes erectile function recovery following CN injury in conjunction with preserving unmyelinated CN fibers. Our findings suggest the clinical opportunity to develop GGF2 as a neuroprotective therapy for radical prostatectomy.","10.1111/jsm.12834","Animals; Disease Models, Animal; Dose-Response Relationship, Drug; Erectile Dysfunction; Humans; Hypogastric Plexus; Male; Neuregulin-1; Penile Erection; Penis; Peripheral Nerve Injuries; Rats; Rats, Sprague-Dawley; Recovery of Function","Major Pelvic Ganglia; Penis; Radical Prostatectomy; Schwann Cells; Unmyelinated Axons","Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't"
"25605211","Effect of laparoscopic nerve-sparing radical hysterectomy on bladder function, intestinal function recovery and quality of sexual life in patients with cervical carcinoma.","Chen L; Zhang WN; Zhang SM; Yang ZH; Zhang P","Asian Pacific journal of cancer prevention : APJCP","2014","OBJECTIVE: To investigate bladder and intestinal function recovery and quality of sexual life after laparoscopic nerve-sparing radical hysterectomy (LNRH) for treatment of early invasive cervical carcinoma. METHODS: Subjects included patients who underwent radical hysterectomy by laparotomy who were randomly assigned to 2 groups: 30 patients who underwent LNRH and 35 classical laparoscopic radical hysterectomy (LRH). We assessed the patients general clinical information, surgical characteristics, pathological findings, and adjuvant therapies. A urodynamic study was used to assess bladder function. Intestinal function recovery and quality of sexual life were evaluated by questionnaire. RESULTS: No significant differences were found in age, surgery characteristics, pathological findings, adjuvant therapies, and main adverse effects between the 2 groups. The mean duration of the postoperative catheterization (DPC) in group LNRH was shorter than that in group LRH (P < 0.001). The maximum flow rate, maximum cystometric capacity , maximum detrusor pressure and urinary complications in group LNRH were better than those in group LRH. The quality of sexual life evaluated according to the female sexual function index (FSFI) was better in group LNRH than in those who underwent LRH. The intestinal function of patients in group LNRH also recovered better compared with patients in group LRH.","10.7314/apjcp.2014.15.24.10971","Adenocarcinoma; Adult; Carcinoma, Squamous Cell; Female; Follow-Up Studies; Humans; Hysterectomy; Intestinal Obstruction; Laparoscopy; Male; Middle Aged; Neoplasm Staging; Organ Sparing Treatments; Peripheral Nerve Injuries; Postoperative Complications; Prognosis; Prospective Studies; Recovery of Function; Sexual Dysfunction, Physiological; Urinary Bladder Diseases; Uterine Cervical Neoplasms","","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"25604222","[A study of autonomic dysfunction and sympathetic skin response in motor neuron disease].","Wang X; Cui L; Liu M; Guan Y; Li B; Du H","Zhonghua yi xue za zhi","2014","OBJECTIVE: To explore the symptoms of autonomic dysfunction and sympathetic skin response (SSR) abnormality in patients of motor neuron disease (MND). METHODS: The clinical features of autonomic dysfunction were collected as follows: dermal numbness or pruritus, parahidrosis, xerostomia, salivation, abnormal skin temperature, orthostatic hypotension, mydriasis, ptosis or abnormal pupillary light reflex, constipation, voiding dysfunction and sexual dysfunction. SSR was performed and the results were judged according to the normal range of our laboratory. Abnormality rate in MND patients was calculated. The relationship between clinical symptoms and SSR parameters were analyzed statistically. RESULTS: Among a total of 142 MND patients, the symptom incidences of autonomic dysfunction were as follows: dermal numbness (53.5%), dermal pruritus (15.5%), parahidrosis (10.6%), xerostomia (9.1%), salivation (2.1%), abnormal skin temperature (14.8%), orthostatic hypotension (2.1%), constipation (16.2%), voiding dysfunction (9.9%) and sexual dysfunction (1.4%). Abnormal SSR was found in 51/142 (35.9%) patients, including 12(8.5%) in palmar and 47(33.1%) in plantar. The features of abnormal SSR included delayed latency of palmar (P < 0.05) and decreased amplitudes of both palmar and plantar compared with normal ranges (P < 0.01 respectively). The group of patients with lumbosacral onset had a higher abnormal rate of SSR than those of other onset sites. There was no significant correlation between clinical symptoms and abnormal SSR parameters. CONCLUSION: The patients of MND exhibit autonomic dysfunctions of skin, gland secretion, cardiovascular system and sphincters. Some of them show abnormal SSR with prolonged latency and decreased amplitude. The abnormalities of SSR are not related to clinical features of autonomic dysfunction. Those with an onset of lower limbs have a higher rate of abnormal SSR.",NA,"Body Temperature; Foot; Galvanic Skin Response; Humans; Motor Neuron Disease; Skin","","Journal Article"
"25597854","Role of oxidative stress in surgical cavernous nerve injury in a rat model.","Wang H; Ding XG; Li SW; Zheng H; Zheng XM; Navin S; Li L; Wang XH","Journal of neuroscience research","2015","This study investigates the role of oxidative stress in surgical cavernous nerve (CN) injury in a rat model. Eighty-four male Sprague-Dawley rats were randomly divided into three groups: group 1, sham-operated rats; group 2, bilateral CN-crushed rats; and group 3, bilateral CN-transection-and-sutured-immediately rats. Oxidative stress was evaluated by malondialdehyde levels, super oxide dismutase (SOD) activities, and glutathione peroxidase (GPX) activities in serum. Erectile function was assessed by CN electrostimulation at 3 months with mean maximal intracavernous pressure (ICP) and maximal ICP per mean arterial pressure. Nerve injury was assessed by toluidine blue staining of CNs and nicotinamide adenine dinucleotide phosphate (NADPH)-diaphorase staining of penile tissue. GPX protein expression and nitrotyrosine-3 (NT-3) levels in penile tissue were measured. Erectile function and the number of myelinated axons of CNs and NADPH-diaphorase-positive nerve fibers were statistically decreased between groups, from sham to crush to transection. For markers, both nerve-injury groups showed increased oxidative stress markers at early time points, with the transection group showing greater oxidative stress than the crushed group and values normalizing to sham levels by week 12. GPX expression and NT-3 levels in penile tissue were in concordance with the results of SOD and GPX. These results show that oxidative stress plays an important role in injured CNs, and different methods of CN injury can lead to different degrees of oxidative stress in a rat model.","10.1002/jnr.23545","Analysis of Variance; Animals; Disease Models, Animal; Glutathione Peroxidase; Male; Malondialdehyde; NADPH Dehydrogenase; Oxidative Stress; Penile Erection; Peripheral Nerve Injuries; Rats; Rats, Sprague-Dawley; Superoxide Dismutase","cavernous nerve; erectile dysfunction; oxidative stress","Journal Article; Research Support, Non-U.S. Gov't"
"25583591","[Changes introduced into the recent International Classification of Headache Disorders: ICHD-III beta classification].","Belvis R; Mas N; Roig C","Revista de neurologia","2015","INTRODUCTION: The International Headache Society (IHS) has published the third edition of the International Classification of Headache Disorders (ICHD-III beta), the most commonly used guide to diagnosing headaches in the world. AIMS: To review the recent additions to the guide, to explain the new entities that appear in it and to compare the conditions that have had their criteria further clarified against the criteria in the previous edition. DEVELOPMENT: We have recorded a large number of clarifications in the criteria in practically all the headaches and neuralgias in the classification, but the conditions that have undergone the most significant clarifications are chronic migraine, primary headache associated with sexual activity, short-lasting unilateral neuralgiform headache attacks, new daily persistent headache, medication-overuse headache, syndrome of transient headache and neurological deficits with cerebrospinal fluid lymphocytosis. The most notable new entities that have been incorporated are external-compression headache, cold-stimulus headache, nummular headache, headache attributed to aeroplane travel and headache attributed to autonomic dysreflexia. Another point to be highlighted is the case of the new headaches (still not considered entities in their own right) included in the appendix, some of the most noteworthy being epicrania fugax, vestibular migraine and infantile colic. CONCLUSIONS: The IHS recommends no longer using the previous classification and changing over to the new classification (ICHD-III beta) in healthcare, teaching and research, in addition to making this new guide as widely known as possible. TITLE: Novedades en la reciente Clasificacion Internacional de las Cefaleas: clasificacion ICHD-III beta. UNLABELLED: Introduccion. La Sociedad Internacional de Cefaleas (IHS) ha publicado la tercera edicion de la Clasificacion Internacional de las Cefaleas (ICHD-III beta), la guia diagnostica de las cefaleas mas utilizada en el mundo. Objetivo. Revisar las recientes aportaciones de la guia, explicando las nuevas entidades que en ella aparecen y comparando las entidades que han matizado sus criterios con sus criterios de la edicion precedente. Desarrollo. Hemos registrado multitud de matices en los criterios de practicamente todas las cefaleas y neuralgias de la clasificacion, pero las entidades que han experimentado mas matizaciones trascendentales son la migraña cronica, la cefalea asociada exclusivamente a la actividad sexual, las cefaleas neuralgiformes unilaterales de breve duracion, la cefalea diaria persistente de novo, la cefalea por abuso de medicacion sintomatica, el sindrome de cefalea y deficits neurologicos transitorios con pleocitosis linfocitaria. Las entidades nuevas mas destacables que se han incorporado son las cefaleas por presion externa, las cefaleas por crioestimulo, la cefalea numular, la cefalea atribuida a vuelos de avion y la cefalea atribuida a disreflexia autonomica. Tambien cabe destacar las nuevas cefaleas, aun no consideradas como entidades, que se incorporan al apendice, entre las que destacan la epicranea fugax, la migraña vestibular y los colicos infantiles. Conclusiones. La IHS recomienda utilizar ya la nueva clasificacion (ICHD-III beta), prescindiendo de la anterior clasificacion, en la asistencia, la docencia y la investigacion, asi como hacer la maxima difusion de esta nueva guia.",NA,"Cranial Nerve Diseases; Facial Pain; Headache; Headache Disorders; Humans; International Classification of Diseases; Neuralgia","","English Abstract; Journal Article"
"25535120","In response to ""Cauda equina syndrome: evaluation of clinical outcome"" more insights on sexual and defecational recovery in cauda equina syndrome.","Korse NS; Elzevier H; Vleggeert-Lankamp C","European review for medical and pharmacological sciences","2014",NA,NA,"Humans; Intervertebral Disc Displacement; Lumbar Vertebrae; Male; Polyradiculopathy; Postoperative Complications","","Letter; Comment"
"25527482","A pilot randomized trial of levator injections versus physical therapy for treatment of pelvic floor myalgia and sexual pain.","Zoorob D; South M; Karram M; Sroga J; Maxwell R; Shah A; Whiteside J","International urogynecology journal","2015","INTRODUCTION AND HYPOTHESIS: Our aim was to determine the effects of pelvic floor physical therapy (PT) and levator-directed trigger-point injections (LTPI) on sexual function and levator-related pelvic pain. STUDY DESIGN: A randomized trial among women with pelvic floor myalgia (PFM) was performed wherein participants received either PT or LTPI. Pain was assessed and 1 month posttreatment completion. Levator-based pain was assessed using a numeric rating scale (NRS) and the Patient Global Impression of Improvement (PGI-I) scale. Sexual function was assessed using the Female Sexual Function Index (FSFI). RESULTS: Twenty-nine women completed the study (17 had PT, 12 had LTPI). Both groups reported reduction in vaginal pain: mean NRS change from baseline of 4.47 [standard deviation (SD) 2.12) for PT and 4.67 (SD 1.72) for LTPI (p = 0.8)]. A >50 % improvement in NRS was documented among 59 % of women receiving PT and 58 % receiving LTPI (p = 1.0). Consistent with NRS scores, mean PGI-I score was 2.50 (SD 1.17) for PT and 2.17 (SD 1.01) for LTPI (p = 0.5). Mean change in FSFI favored PT [PT +8.87 (SD 5.60), LTPI +4.00 (SD 5.24), p = 0.04], reflecting improvement in the sexual pain domain favoring PT (p = 0.02). However, the time in weeks to effect improvement favored LTPI if controlling for the degree of change in NRS (p = 0.01) and FSFI (p = 0.01). CONCLUSIONS: Vaginal myalgia and sex-related pain improved with pelvic floor PT and LTPI. Time-to-effect improvement and significance of therapy are dependent on treatment type.","10.1007/s00192-014-2606-4","Adult; Anesthetics, Local; Anus Diseases; Bupivacaine; Female; Glucocorticoids; Humans; Injections; Massage; Middle Aged; Myalgia; Myofascial Pain Syndromes; Pain; Pelvic Floor Disorders; Pilot Projects; Treatment Outcome; Triamcinolone; Trigger Points","","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"25488473","Oculoleptomeningeal Amyloidosis associated with transthyretin Leu12Pro in an African patient.","McColgan P; Viegas S; Gandhi S; Bull K; Tudor R; Sheikh F; Pinney J; Fontana M; Rowczenio D; Gillmore JD; Gilbertson JA; Whelan CJ; Shah S; Jaunmuktane Z; Holton JL; Schott JM; Werring DJ; Hawkins PN; Reilly MM","Journal of neurology","2015","Oculoleptomeningeal amyloidosis is a rare manifestation of hereditary transthyretin (TTR) amyloidosis. Here, we present the first case of leptomeningeal amyloidosis associated with the TTR variant Leu12Pro mutation in an African patient. A 43-year-old right-handed Nigerian man was referred to our centre with rapidly progressive neurological decline. He presented initially with weight loss, confusion, fatigue, and urinary and erectile dysfunction. He then suffered recurrent episodes of slurred speech with right-sided weakness. He went on to develop hearing difficulties and painless paraesthesia. Neurological examination revealed horizontal gaze-evoked nystagmus, brisk jaw jerk, increased tone, brisk reflexes throughout and bilateral heel-shin ataxia. Magnetic resonance imaging showed extensive leptomeningeal enhancement. Cerebrospinal fluid analysis showed a raised protein of 6.4 g/dl. Nerve conduction studies showed an axonal neuropathy. Echocardiography was characteristic of cardiac amyloid. TTR gene sequencing showed that he was heterozygous for the leucine 12 proline mutation. Meningeal and brain biopsy confirmed widespread amyloid angiopathy. TTR amyloidosis is a rare cause of leptomeningeal enhancement, but should be considered if there is evidence of peripheral or autonomic neuropathy with cardiac or ocular involvement. The relationship between different TTR mutations and clinical phenotype, disease course, and response to treatment remains unclear.","10.1007/s00415-014-7594-2","Adult; Amyloid Neuropathies, Familial; Humans; Leucine; Male; Meninges; Mutation; Nigeria; Proline","","Case Reports; Journal Article"
"25449081","[Investigation of a family with Kennedy disease by genetic analysis].","Fan R; Zhang L; Zhang J; Shao B; Pan D; Lyu J","Zhonghua yi xue yi chuan xue za zhi = Zhonghua yixue yichuanxue zazhi = Chinese journal of medical genetics","2014","OBJECTIVE: To report on a Chinese family from Wenzhou with genetically confirmed Kennedy disease and describe its clinical and genetic features. METHODS: The clinical phenotype and the level of relevant biochemical markers were assessed. To determine the number of CAG repeats in the exon 1 of androgen receptor (AR) gene, genomic DNA was extracted from peripheral blood samples of the family members, amplified by PCR and identified by DNA sequencing. RESULTS: The proband showed predominantly proximal limb weakness, fasciculation, muscle atrophy, gynecomastia, sexual dysfunction and increased serum creatine kinase. Myopathy and neuropathy were identified by electromyography. Two other affected males and 2 affected female carriers were identified to carry an expanded CAG repeat in the AR gene. The numbers of CAG repeats were found to be 43 in the proband, 43 and 42 in the other two affected males, one of which had similar clinical symptoms to the proband. CONCLUSION: The family was diagnosed with Kennedy disease by analysis of the AR gene.","10.3760/cma.j.issn.1003-9406.2014.06.015","Adolescent; Adult; Base Sequence; Bulbo-Spinal Atrophy, X-Linked; Creatine Kinase; Female; Humans; Male; Middle Aged; Molecular Sequence Data; Pedigree; Receptors, Androgen; Trinucleotide Repeat Expansion; Young Adult","","English Abstract; Journal Article; Research Support, Non-U.S. Gov't"
"25443915","Efficacy of pioglitazone on erectile function recovery in a rat model of cavernous nerve injury.","Aliperti LA; Lasker GF; Hagan SS; Hellstrom JA; Gokce A; Trost LW; Kadowitz PJ; Sikka SC; Hellstrom WJ","Urology","2014","OBJECTIVE: To examine the effect of pioglitazone on erectile function in a rat model of postprostatectomy erectile dysfunction. METHODS: Twenty adult rats were divided into 4 groups: (a) sham, (b) control--bilateral cavernosal nerve crush injury (BCNI), (c) BCNI + low-dose pioglitazone (PioL), and (d) BCNI + high-dose pioglitazone (PioH). Sham and control rats were administered phosphate-buffered saline, whereas PioL and PioH rats received 0.65 and 6.5 mg/kg of pioglitazone, respectively. All treatments were administered by oral gavage for 14 days. After treatment, animals underwent surgery for endpoint cavernosal response to define hemodynamic parameters of erectile function, reported as the ratio of intracavernosal pressure to mean arterial pressure. Corporal tissue was retrieved for histologic and molecular analysis. RESULTS: Animals treated with pioglitazone experienced dose-dependent improvements in the ratio of intracavernosal pressure to mean arterial pressure, with the PioH group achieving results similar to the sham group: sham, 0.774; BCNI, 0.421; PioL, 0.616; PioH, 0.758 (P = .0006). PioH animals demonstrated increased expression of endothelial nitric oxide (eNOS) and neuronal nitric oxide (nNOS), whereas both PioL and PioH animals had increased staining for anti--smooth muscle actin antibody and nonsignificant increases in cyclic guanosine monophosphate (cGMP). CONCLUSION: Pioglitazone improves erectile function in rats undergoing BCNI via a nitric oxide--mediated pathway.","10.1016/j.urology.2014.07.033","Animals; Arterial Pressure; Cyclic GMP; Disease Models, Animal; Dose-Response Relationship, Drug; Erectile Dysfunction; Hemodynamics; Hypoglycemic Agents; Male; Microscopy, Fluorescence; Muscle, Smooth; Nitric Oxide Synthase Type I; Nitric Oxide Synthase Type III; Penile Erection; Penis; Peripheral Nerve Injuries; Pioglitazone; Rats; Thiazolidinediones; Treatment Outcome","","Journal Article; Research Support, Non-U.S. Gov't"
"25266570","Decade in review-sexual dysfunction: post-RP erectile dysfunction-therapies for the next decade.","Weyne E; Albersen M","Nature reviews. Urology","2014",NA,"10.1038/nrurol.2014.274","Erectile Dysfunction; Humans; Immunophilins; Male; Mesenchymal Stem Cell Transplantation; Penis; Peripheral Nerve Injuries; Phosphodiesterase 5 Inhibitors; Prostatectomy","","Journal Article"
"25127037","Phenotypic modulation of corpus cavernosum smooth muscle cells in a rat model of cavernous neurectomy.","Yang F; Zhao JF; Shou QY; Huang XJ; Chen G; Yang KB; Zhang SG; Lv BD; Fu HY","PloS one","2014","BACKGROUND: Patients undergoing radical prostatectomy (RP) are at high risk for erectile dysfunction (ED) due to potential cavernous nerve (CN) damage during surgery. Penile hypoxia after RP is thought to significantly contribute to ED pathogenesis. AIM: We previously showed that corpora cavernosum smooth muscle cells (CCSMCs) undergo phenotypic modulation under hypoxic conditions in vitro. Here, we studied such changes in an in vivo post-RP ED model by investigating CCSMCs in bilateral cavernous neurectomy (BCN) rats. METHODS: Sprague-Dawley rats underwent sham (n = 12) or BCN (n = 12) surgery. After 12 weeks, they were injected with apomorphine to determine erectile function. The penile tissues were harvested and assessed for fibrosis using Masson trichrome staining and for molecular markers of phenotypic modulation using immunohistochemistry and western blotting. CCSMC morphological structure was evaluated by hematoxylin-eosin (H&E) staining and transmission electron microscopy (TEM). RESULTS: Erectile function was significantly lower in BCN rats than in sham rats. BCN increased hypoxia-inducible factor-1α and collagen protein expression in corpora cavernous tissue. H&E staining and TEM showed that CCSMCs in BCN rats underwent hypertrophy and showed rough endoplasmic reticulum formation. The expression of CCSMC phenotypic markers, such as smooth muscle α-actin, smooth muscle myosin heavy chain, and desmin, was markedly lower, whereas vimentin protein expression was significantly higher in BCN rats than in control rats. CONCLUSIONS: CCSMCs undergo phenotype modulation in rats with cavernous neurectomy. The results have unveiled physiological transformations that occur at the cellular and molecular levels and have helped characterize CN injury-induced ED.","10.1371/journal.pone.0105186","Animals; Erectile Dysfunction; Fibrillar Collagens; Hypoxia-Inducible Factor 1, alpha Subunit; Male; Myocytes, Smooth Muscle; Penis; Peripheral Nerve Injuries; Prostatectomy; Rats, Sprague-Dawley","","Journal Article; Research Support, Non-U.S. Gov't"
