"PMID","Title","Authors","Journal","Year","Abstract","DOI","MeSH","Keywords","PublicationType"
29518067,"Update: Noncongenital Zika Virus Disease Cases - 50 U.S. States and the District of Columbia, 2016.","Hall V; Walker WL; Lindsey NP; Lehman JA; Kolsin J; Landry K; Rabe IB; Hills SL; Fischer M; Staples JE; Gould CV; Martin SW","MMWR. Morbidity and mortality weekly report",2018,"Zika virus is a flavivirus primarily transmitted to humans by Aedes aegypti mosquitoes (1). Zika virus infections also have been documented through intrauterine transmission resulting in congenital infection; intrapartum transmission from a viremic mother to her newborn; sexual transmission; blood transfusion; and laboratory exposure (1-3). Most Zika virus infections are asymptomatic or result in mild clinical illness, characterized by acute onset of fever, maculopapular rash, arthralgia, or nonpurulent conjunctivitis; Guillain-Barré syndrome, meningoencephalitis, and severe thrombocytopenia rarely have been associated with Zika virus infection (1). However, congenital Zika virus infection can result in fetal loss, microcephaly, and other birth defects (1,2). In 2016, a total of 5,168 noncongenital Zika virus disease cases were reported from U.S. states and the District of Columbia. Most cases (4,897, 95%) were in travelers returning from Zika virus-affected areas. A total of 224 (4%) cases were acquired through presumed local mosquitoborne transmission, and 47 (1%) were acquired by other routes. It is important that providers in the United States continue to test symptomatic patients who live in or recently traveled to areas with ongoing Zika virus transmission or had unprotected sex with someone who lives in or traveled to those areas. All pregnant women and their partners should take measures to prevent Zika virus infection during pregnancy. A list of affected areas and specific recommendations on how to prevent Zika virus infection during pregnancy are available at https://www.cdc.gov/pregnancy/zika/protect-yourself.html.","10.15585/mmwr.mm6709a1","Adolescent; Adult; Aged; Aged, 80 and over; Child; Child, Preschool; District of Columbia; Female; Humans; Infant; Male; Middle Aged; Pregnancy; United States; Young Adult; Zika Virus Infection","","Journal Article"
29509545,"Neurological and psychiatric disorders in psoriasis.","Amanat M; Salehi M; Rezaei N","Reviews in the neurosciences",2018,"Psoriasis used to be known as a skin disorder; however, it can now be considered as a systemic disease with the involvement of multiple organs. Neurological and psychiatric disorders are some of the associated problems that can be observed in patients with psoriasis. Stroke, multiple sclerosis, seizure, migraine, restless leg syndrome, Parkinson's disease, Guillain-Barré syndrome, and myasthenia gravis are the reported neurological diseases, while depression, bipolar mood disorder, anxiety, psychosis, cognitive impairment, personality disorders, sexual disorders, sleep disturbance, and eating disorders are the recognized psychiatric presentations in patients with psoriasis. Herein, the neurological and psychiatric disorders of psoriasis are described.","10.1515/revneuro-2017-0108","Humans; Mental Disorders; Nervous System Diseases; Psoriasis","Parkinson’s disease; anxiety; depression; migraine; multiple sclerosis; myasthenia gravis; psoriasis; psychosis; seizure; stroke","Journal Article; Review"
29433695,"[Not Available].","Minodier P","Archives de pediatrie : organe officiel de la Societe francaise de pediatrie",2017,"Zikavirus (ZV) is a flavivirus transmitted by Aedes mosquitoes' bites. Sexual transmission is possible. Common ZV infection is asymptomatic or associates flu-like signs. Guillain-Barre syndrome following ZV infection is rare. Foetal infection, during the first trimester of pregnancy especially, can lead to severe neurological troubles. Diagnosis relies on blood and urine RT-PCR during the acute phase, and serology later in the disease. ELISA assays false positives are reported among patients infected with another flavivirus, whereas sero-neutralization is more specific. Treatment is symptomatic. Several vaccines are in the pipeline.","10.1016/S0929-693X(18)30037-X","","","English Abstract; Journal Article"
29357841,"Study on the persistence of Zika virus (ZIKV) in body fluids of patients with ZIKV infection in Brazil.","Calvet GA; Kara EO; Giozza SP; Bôtto-Menezes CHA; Gaillard P; de Oliveira Franca RF; de Lacerda MVG; da Costa Castilho M; Brasil P; de Sequeira PC; de Mello MB; Bermudez XPD; Modjarrad K; Meurant R; Landoulsi S; Benzaken AS; de Filippis AMB; Broutet NJN","BMC infectious diseases",2018,"BACKGROUND: Zika virus (ZIKV) has been identified in several body fluids of infected individuals. In most cases, it remained detected in blood from few days to 1 week after the onset of symptoms, and can persist longer in urine and in semen. ZIKV infection can have dramatic consequences such as microcephaly and Guillain-Barré syndrome. ZIKV sexual transmission has been documented. A better understanding of ZIKV presence and persistence across biologic compartments is needed to devise rational measures to prevent its transmission. METHODS: This observational cohort study will recruit non-pregnant participants aged 18 years and above with confirmed ZIKV infection [positive reverse transcriptase-polymerase chain reaction (RT-PCR) test in blood and/or urine]: symptomatic men and women in ZIKV infection acute phase, and their symptomatic or asymptomatic household/sexual infected contacts. Specimens of blood, urine, semen, vaginal secretion/menstrual blood, rectal swab, oral fluids, tears, sweat, urine and breast milk (if applicable) will be collected at pre-established intervals and tested for ZIKV RNA presence by RT-PCR, other co-infection (dengue, Chikungunya, HIV, hepatitis B and C, syphilis), antibody response (including immunoglobulins M and G), plaque reduction neutralization test (if simultaneously positive for ZIKV and dengue), and ZIKV culture and RNA sequencing. Data on socio-demographic characteristics and comorbidities will be collected in parallel. Participants will be followed up for 12 months. DISCUSSION: This prolonged longitudinal follow-up of ZIKV infected persons with regular biologic testing and data collection will offer a unique opportunity to investigate the presence and persistence of ZIKV in various biologic compartments, their clinical and immunological correlates as well as the possibility of ZIKV reactivation/reinfection over time. This valuable information will substantially contribute to the body of knowledge on ZIKV infection and serve as a base for the development of more effective recommendation on the prevention of ZIKV transmission. TRIAL REGISTRATION: NCT03106714 . Registration Date: April, 7, 2017.","10.1186/s12879-018-2965-4","Adult; Body Fluids; Brazil; Chikungunya Fever; Cohort Studies; Coinfection; Dengue; Female; Humans; Immunoglobulin G; Immunoglobulin M; Male; Milk, Human; Neutralization Tests; Semen; Zika Virus; Zika Virus Infection","Arbovirus; Body fluids; Emerging infectious diseases; Flavivirus; Persistence; Rt-Pcr; Zika virus","Journal Article; Observational Study; Research Support, Non-U.S. Gov't; Research Support, U.S. Gov't, Non-P.H.S."
29315224,"The Zika Virus Epidemic in Brazil: From Discovery to Future Implications.","Lowe R; Barcellos C; Brasil P; Cruz OG; Honório NA; Kuper H; Carvalho MS","International journal of environmental research and public health",2018,"The first confirmed case of Zika virus infection in the Americas was reported in Northeast Brazil in May 2015, although phylogenetic studies indicate virus introduction as early as 2013. Zika rapidly spread across Brazil and to more than 50 other countries and territories on the American continent. The Aedesaegypti mosquito is thought to be the principal vector responsible for the widespread transmission of the virus. However, sexual transmission has also been reported. The explosively emerging epidemic has had diverse impacts on population health, coinciding with cases of Guillain-Barré Syndrome and an unexpected epidemic of newborns with microcephaly and other neurological impairments. This led to Brazil declaring a national public health emergency in November 2015, followed by a similar decision by the World Health Organization three months later. While dengue virus serotypes took several decades to spread across Brazil, the Zika virus epidemic diffused within months, extending beyond the area of permanent dengue transmission, which is bound by a climatic barrier in the south and low population density areas in the north. This rapid spread was probably due to a combination of factors, including a massive susceptible population, climatic conditions conducive for the mosquito vector, alternative non-vector transmission, and a highly mobile population. The epidemic has since subsided, but many unanswered questions remain. In this article, we provide an overview of the discovery of Zika virus in Brazil, including its emergence and spread, epidemiological surveillance, vector and non-vector transmission routes, clinical complications, and socio-economic impacts. We discuss gaps in the knowledge and the challenges ahead to anticipate, prevent, and control emerging and re-emerging epidemics of arboviruses in Brazil and worldwide.","10.3390/ijerph15010096","Adolescent; Adult; Aged; Aged, 80 and over; Animals; Brazil; Child; Child, Preschool; Epidemics; Female; Humans; Incidence; Infant; Infant, Newborn; Male; Middle Aged; Population Surveillance; Public Health; Young Adult; Zika Virus Infection","Congenital Zika Syndrome; Zika virus; epidemiology; microcephaly; socio-economic impact; surveillance; vector control","Journal Article; Research Support, Non-U.S. Gov't; Review"
29291723,"A survey of the knowledge, attitudes and practices on Zika virus in new York City.","Samuel G; DiBartolo-Cordovano R; Taj I; Merriam A; Lopez JM; Torres C; Lantigua RA; Morse S; Chang BP; Gyamfi-Bannerman C; Thakur KT","BMC public health",2018,"BACKGROUND: Over 900 travel-associated Zika virus cases have been identified in New York City (NYC), New York. A survey was administered in NYC adapted from the Knowledge, Attitudes, and Practices (KAP) survey on Zika virus developed by the World Health Organization (WHO). METHODS: A standardized, self-administered, anonymous questionnaire was administered to a convenience sample in Manhattan and the Bronx from June 30th, 2016 to October 21st, 2016. Responses were grouped into six domains based on the content and structure of the questions and were summarized using descriptive statistics or converted into a continuous knowledge score and assessed for associations with pregnancy status and travel history using linear regression. RESULTS: There were 224 respondents with a mean age of 33 (SD ± 11.6) with 77% (170/224) female and 24% (51/224) pregnant. The majority (98% (213/217)) were unable to identify all of the symptoms associated with acute Zika virus infection and all modes of transmission (97% (213/219)). Most participants (85% (187/219)) identified mosquitoes as a mode of transmission. 95% (116/122) reported an association between Zika virus and microcephaly. The most concerning aspect of Zika virus in 46% (91/200) was the risk of disabilities to babies, and risk of sexual transmission (25% (49/200)). When asked what precautions pregnant persons should to reduce the risk of transmission when traveling to a Zika endemic region, only 27% (50/185) identified using condoms during intercourse or refraining from intercourse while pregnant. Knowledge of Zika transmission is significantly positively associated with pregnancy status, but not with travel history. CONCLUSION: Our results indicate an overall poor understanding of Zika virus symptoms and possible complications, transmission modes, and current recommended prevention guidelines. Pregnancy is positively associated with Knowledge of Zika Transmission, but not other knowledge scores. Reported travel history to Zika endemic regions is not significantly associated with Zika knowledge. There is a need for implementing future public health interventions that particularly focus on protection against Zika transmission, that Zika is sexually transmitted, and risks that the Guillain-Barré Syndrome poses a risk to adults.","10.1186/s12889-017-4991-3","Adult; Female; Health Knowledge, Attitudes, Practice; Humans; Male; New York City; Pregnancy; Pregnancy Complications, Infectious; Pregnant People; Surveys and Questionnaires; Travel; Travel-Related Illness; Zika Virus Infection","Health promotion; Maternal health; Zika virus","Journal Article"
29266213,"Using immunocompromised mice to identify mechanisms of Zika virus transmission and pathogenesis.","Winkler CW; Peterson KE","Immunology",2018,"Zika virus (ZIKV) is responsible for a recent global epidemic that has been associated with congenital brain malformations in fetuses and with Guillain-Barré syndrome in adults. Within the last 2 years, a major effort has been made to develop murine models to study the mechanism of viral transmission, pathogenesis and the host immune response. Here, we discuss the findings from these models regarding the role that the innate and adaptive immune responses have in controlling ZIKV infection and pathogenesis. Additionally, we examine how innate and adaptive immune responses influence sexual and vertical transmission of ZIKV infection as well as how these responses can influence the ability of ZIKV to cross the placenta and to induce damage in the developing brain.","10.1111/imm.12883","Animals; Central Nervous System; Disease Models, Animal; Female; Humans; Immunity, Innate; Immunocompromised Host; Infectious Disease Transmission, Vertical; Inflammation; Pregnancy; Zika Virus; Zika Virus Infection","T cell; innate receptors; neuroinflammation; reproductive Immunology; viral","Journal Article; Research Support, N.I.H., Intramural; Review"
29235414,"ZikaPLAN: Zika Preparedness Latin American Network.","Wilder-Smith A; Preet R; Renhorn KE; Ximenes RA; Rodrigues LC; Solomon T; Neyts J; Lambrechts L; Willison H; Peeling R; Falconar AK; Precioso AR; Logan J; Lang T; Endtz HP; Erasmus MC; Massad E","Global health action",2017,"The ongoing Zika virus (ZIKV) outbreak in Latin America, the Caribbean, and the Pacific Islands has underlined the need for a coordinated research network across the whole region that can respond rapidly to address the current knowledge gaps in Zika and enhance research preparedness beyond Zika. The European Union under its Horizon 2020 Research and Innovation Programme awarded three research consortia to respond to this need. Here we present the ZikaPLAN (Zika Preparedness Latin American Network) consortium. ZikaPLAN combines the strengths of 25 partners in Latin America, North America, Africa, Asia, and various centers in Europe. We will conduct clinical studies to estimate the risk and further define the full spectrum and risk factors of congenital Zika virus syndrome (including neurodevelopmental milestones in the first 3 years of life), delineate neurological complications associated with ZIKV due to direct neuroinvasion and immune-mediated responses in older children and adults, and strengthen surveillance for birth defects and Guillain-Barré Syndrome. Laboratory-based research to unravel neurotropism and investigate the role of sexual transmission, determinants of severe disease, and viral fitness will underpin the clinical studies. Social messaging and engagement with affected communities, as well as development of wearable repellent technologies against Aedes mosquitoes will enhance the impact. Burden of disease studies, data-driven vector control, and vaccine modeling as well as risk assessments on geographic spread of ZIKV will form the foundation for evidence-informed policies. While addressing the research gaps around ZIKV, we will engage in capacity building in laboratory and clinical research, collaborate with existing and new networks to share knowledge, and work with international organizations to tackle regulatory and other bottlenecks and refine research priorities. In this way, we can leverage the ZIKV response toward building a long-term emerging infectious diseases response capacity in the region to address future challenges.","10.1080/16549716.2017.1398485","Aedes; Animals; Biomedical Research; Capacity Building; Child; Cooperative Behavior; Disease Outbreaks; Humans; Interinstitutional Relations; Latin America; Mosquito Control; Mosquito Vectors; Public Health Surveillance; Risk Assessment; Risk Factors; Zika Virus Infection","European Commission; Zika; collaboration; congenital Zika syndrome; epidemic preparedness; public health emergency; research capacity building network","Journal Article"
29027940,"Zika Virus Persistently and Productively Infects Primary Adult Sensory Neurons In Vitro.","Swartwout BK; Zlotnick MG; Saver AE; McKenna CM; Bertke AS","Pathogens (Basel, Switzerland)",2017,"Zika virus (ZIKV) has recently surged in human populations, causing an increase in congenital and Guillain-Barré syndromes. While sexual transmission and presence of ZIKV in urine, semen, vaginal secretions, and saliva have been established, the origin of persistent virus shedding into biological secretions is not clear. Using a primary adult murine neuronal culture model, we have determined that ZIKV persistently and productively infects sensory neurons of the trigeminal and dorsal root ganglia, which innervate glands and mucosa of the face and the genitourinary tract, respectively, without apparent injury. Autonomic neurons that innervate these regions are not permissive for infection. However, productive ZIKV infection of satellite glial cells that surround and support sensory and autonomic neurons in peripheral ganglia results in their destruction. Persistent infection of sensory neurons, without affecting their viability, provides a potential reservoir for viral shedding in biological secretions for extended periods of time after infection. Furthermore, viral destruction of satellite glial cells may contribute to the development of Guillain-Barré Syndrome via an alternative mechanism to the established autoimmune response.","10.3390/pathogens6040049","","Guillain-Barré; Zika virus; autonomic; neurons; satellite glial cells; sensory","Journal Article"
28736678,"Rapid Assessment Zika Virus Knowledge Among Clinical Specialists in Singapore: A Cross-sectional Survey.","Yung CF; Tam CC; Rajadurai VS; Chan JK; Low MS; Ng YH; Thoon KC; Tan LK","PLoS currents",2017,"INTRODUCTION: We report the results of a rapid assessment of Zika virus awareness among key clinical specialties in Singapore. METHODS: Between June 6 and June 19, 2016 we conducted an online survey of doctors working in obstetrics and gynaecology, neonatology and paediatrics in Singapore. The survey included 15 multiple choice questions to measure respondents' knowledge of Zika virus in four domains covering clinical and public health. RESULTS: A total of 110 survey responses (15% response rate) were obtained, 82% of respondents worked in the public sector. Overall, the median respondent score was 9.4 (Max score=15), with substantial variation (range: 3.5 - 14.7). Microcephaly and Guillain-Barré syndrome were recognised as causal complications of Zika virus infection by 99% and 50% of respondents respectively.  Clinical features which could help differentiate Zika from Dengue were less well understood with 50% and 68% correctly identifying conjunctivitis and low grade fever respectively. Worryingly, 14% favoured non-steroidal anti-inflammatory drugs as part of treatment, without first excluding dengue as a diagnosis. Also, only 36% of respondents were aware of the current recommendation for preventing sexual transmission of Zika virus. Fewer than 50% were aware of the need for ophthalmological evaluation as part of congenital Zika virus infection. DISCUSSION: Our assessment demonstrates that there is good awareness of the clinical manifestation of Zika virus disease among key specialty doctors, but confusion with Dengue disease remains. It also highlights knowledge gaps in the prevention of sexually-transmitted Zika virus infection and the clinical management of congenital Zika virus infection in newborns. Our study identified strategic areas to improve communication to front-line doctors during public health response to the Zika epidemic.","10.1371/currents.outbreaks.44b19196298e01f3a6dcd4c09f235fa8","","","Journal Article"
28669037,"In vitro study of Zika virus infection in boar semen.","Luplertlop N; Suwanmanee S; Ampawong S; Vongpunsawad S; Poovorawan Y","Archives of virology",2017,"Zika virus (ZIKV) is an important arbovirus that is capable of directly infecting neuronal cells. Infection can cause microcephaly in fetuses and Guillain-Barré syndrome in adults. Recent epidemiological studies have shown that ZIKV is sexually transmitted, especially from infected males to uninfected females. This study aimed to investigate the transmission pattern of ZIKV in semen using boar semen. Experiments were performed ex vivo using semen from healthy boar. The samples were infected with ZIKV, and viral RNA was detected and cell morphology was examined at different time points postinfection. ZIKV infection was confirmed by transmission electron microscopy. Viral RNA levels were found to markedly decrease as the time postinfection increased, without any evidence of virus replication. The sperm showed no significant changes in morphology. Transmission electron microscopy revealed the presence of virus-free sperm, suggesting that ZIKV cannot replicate in boar semen. We suggest three possible reasons underlying this phenomenon. First, the spermatozoa of boar might not be the target of ZIKV associated with sexual transmission. Second, the effect of the external environment on spermatozoa may affect ZIKV replication. Third, ZIKV may not be tropic for spermatozoa. This ex vivo study might be used as a platform to study the association of sexual transmission with ZIKV in other longer-lasting cells, such as Leydig or Sertoli cells.","10.1007/s00705-017-3453-7","Animals; Male; Microscopy, Electron, Transmission; Semen; Spermatozoa; Swine; Zika Virus","","Journal Article"
28638259,"Global Alert: Zika Virus-an Emerging Arbovirus.","Ozkurt Z; Tanriverdi EC","The Eurasian journal of medicine",2017,"Zika virus (ZIKV) is an arbovirus of the Flavivirus genus, and it has an envelope and a single RNA molecule. In early 2016, the World Health Organization declared ZIKV infection to be an emerging global health threat. The major transmission route of the virus to humans is Aedes mosquitoes. ZIKV can be transmitted between humans by transplacental, perinatal, and sexual routes and via blood and body fluids. ZIKV infection usually results in a mild and self-limiting disease with low-grade fever, conjunctivitis, and periorbital edema. Neurological complications such as Guillain-Barré syndrome, meningoencephalitis, acute disseminated encephalomyelitis, acute myelitis, and transverse myelitis have been reported during ZIKV infection. Intrauterine and congenital ZIKV infections have strong teratogenic effects on the fetus. Intrauterine or congenital ZIKV infection can lead to microcephaly, ocular anomalies (such as macular atrophy, pigment mottling, and optic nerve anomalies), and cardiac anomalies (such as atrial or ventricular septal defect). Calcification in the brain between the cortical and subcortical areas, ventriculomegaly, cerebellar hypoplasia, corpus callosum hypoplasia, cortical/subcortical atrophy, delayed myelination, enlarged cisterna magna, and craniofacial disproportion have been reported as brain development defects. ZIKV infection usually results in a mild disease, and it does not require specific therapy. However, complications of infection during the early period of life are serious. Thus, many drugs have been investigated, and vaccine development studies have been conducted to prevent ZIKV infection. Vector control and personal protection from mosquito-borne transmission are important for decreasing the prevalence of ZIKV infection. In particular, pregnant residents or travelers to endemic areas should be carefully protected against mosquito-borne transmission. Zika virus (ZIKV), Flavivirus ailesinden sivrisineklerle bulaşan zarflı ve tek sarmallı RNA’ya sahip bir arbovirusdur. 2016 yılı başında Dünya Sağlık Örgütü (DSÖ) ZIKV enfeksiyonunun giderek önemi artan bir küresel tehdit olduğunu açıklamıştır. Virusun insanlara esas geçiş yolu Aedes tipi sivrisineklerin ısırmasıdır. İnsanlar arasında transplasental, perinatal, cinsel yolla, ayrıca kan ve vücut sıvıları aracılığı ile bulaşır. ZIKV enfeksiyonu genellikle hafif ve kendini sınırlandıran hastalık olup, düşük derecede ateş, konjuktivit ve periorbital ödem ile seyreder. ZIKV enfeksiyonu esnasında Guillain-Barre sendromu, meningoensefalit, akut dissemine ensefalomyelit (ADEM), akut myelit, transvers myelit gibi nörolojik komplikasyonlar rapor edilmiştir. Intrauterin ve konjenital ZIKV enfeksiyonu fetus üzerinde ağır teratojenik etkiye sahiptir. İntrauterin enfeksiyon mikrosefali, oküler anomaliler (maküler atrofi, pigment beneklenmesi ve optik sinir anomalileri gibi) ve kardiyak anomalilere (atrial veya ventriküler septal defekt gibi) yol açabilir. Beyin gelişim defektleri olarak kortikal ve subkortikal alanda kalsifikasyonlar, vetrikülomegali, serebellar hipoplazi, kortikal/subkortikal atrofi, korpus kallosum hipoplazisi, gecikmiş myelin gelişimi, geniş sisterna magna ve kraniofasiyal orantısızlık bildirilmiştir. ZIKV enfeksiyonu genellikle hafiftir ve tedavi gerektirmez. Fakat hayatın erken döneminde geçirilen enfeksiyonun komplikasyonları ciddidir. Bu yüzden ZIKV’e karşı pekçok ilaç araştırılmakta ve aşı geliştirme çalışmaları yürütülmektedir. Vektör kontrolü ve sivrisinek ısırığından korunmak için kişisel koruyucu önlemler ZIKV enfeksiyonunu azaltmak için önemlidir. Özellikle gebeler, endemik bölgede oturanlar ve seyahat edenler sivrisinek ısırığından dikkatice korunmalıdır.","10.5152/eurasianjmed.2017.17147","","Flavivirus; Guillain-Barré Syndrome; Zika virus; aedes; arbovirus; microcephaly","Journal Article; Review"
28461070,"Suramin inhibits Zika virus replication by interfering with virus attachment and release of infectious particles.","Albulescu IC; Kovacikova K; Tas A; Snijder EJ; van Hemert MJ","Antiviral research",2017,"Zika virus (ZIKV) is a mosquito-borne flavivirus that mostly causes asymptomatic infections or mild disease characterized by low-grade fever, rash, conjunctivitis, and malaise. However, the recent massive ZIKV epidemics in the Americas have also linked ZIKV infection to fetal malformations like microcephaly and Guillain-Barré syndrome in adults, and have uncovered previously unrecognized routes of vertical and sexual transmission. Here we describe inhibition of ZIKV replication by suramin, originally an anti-parasitic drug, which was more recently shown to inhibit multiple viruses. In cell culture-based assays, using reduction of cytopathic effect as read-out, suramin had an EC50 of ∼40 μM and a selectivity index of 48. In single replication cycle experiments, suramin treatment also caused a strong dose-dependent decrease in intracellular ZIKV RNA levels and a >3-log reduction in infectious progeny titers. Time-of-addition experiments revealed that suramin inhibits a very early step of the replication cycle as well as the release of infectious progeny. Only during the first 2 h of infection suramin treatment strongly reduced the fraction of cells that became infected with ZIKV, suggesting the drug affects virus binding/entry. Binding experiments at 4 °C using 35S-labeled ZIKV demonstrated that suramin interferes with attachment to host cells. When suramin treatment was initiated post-entry, viral RNA synthesis was unaffected, while both the release of genomes and the infectivity of ZIKV were reduced. This suggests the compound also affects virion biogenesis, possibly by interfering with glycosylation and the maturation of ZIKV during its traffic through the secretory pathway. The inhibitory effect of suramin on ZIKV attachment and virion biogenesis and its broad-spectrum activity warrant further evaluation of this compound as a potential therapeutic.","10.1016/j.antiviral.2017.04.016","Animals; Chlorocebus aethiops; Cytopathogenic Effect, Viral; DNA Replication; Flavivirus; Glycosylation; Mycophenolic Acid; RNA, Viral; Suramin; Time Factors; Vero Cells; Virion; Virus Attachment; Virus Internalization; Virus Release; Virus Replication; Zika Virus; Zika Virus Infection","","Journal Article"
28340908,"Preparing the United States for Zika Virus: Pre-emptive Vector Control and Personal Protection.","Diaz JH","Wilderness & environmental medicine",2016,"Discovered in 1947 in a monkey in the Zika forest of Uganda, Zika virus was dismissed as a cause of a mild illness that was confined to Africa and Southeast Asia and transmitted by Aedes mosquitoes. In 2007, Zika virus appeared outside of its endemic borders in an outbreak on the South Pacific Island of Yap. In 2013, Zika virus was associated with a major neurological complication, Guillain-Barré syndrome, in a larger outbreak in the French Polynesian Islands. From the South Pacific, Zika invaded Brazil in 2015 and caused another severe neurological complication, fetal microcephaly. The mosquito-borne transmission of Zika virus can be propagated by sexual transmission and, possibly, by blood transfusions, close personal contacts, and organ transplants, like other flaviviruses. Since these combined mechanisms of infectious disease transmission could result in catastrophic incidences of severe neurological diseases in adults and children, the public should know what to expect from Zika virus, how to prevent infection, and what the most likely failures in preventive measures will be. With federal research funding stalled, a Zika vaccine is far away. The only national strategies to prepare the United States for Zika virus invasion now are effective vector control measures and personal protection from mosquito bites. In addition to a basic knowledge of Aedes mosquito vectors and their biting behaviors, an understanding of simple household vector control measures, and the selection of the best chemical and physical mosquito repellents will be required to repel the Zika threat.","10.1016/j.wem.2016.07.006","Aedes; Animals; Brazil; Female; Humans; Insect Bites and Stings; Male; Mosquito Control; Mosquito Vectors; United States; Zika Virus; Zika Virus Infection","Aedes aegypti; Aedes albopictus; Zika virus; arboviruses; mosquito-borne infectious diseases","Editorial"
28322690,"Biologic Evidence Required for Zika Disease Enhancement by Dengue Antibodies.","Halstead SB","Emerging infectious diseases",2017,"The sudden appearance of overt human Zika virus infections that cross the placenta to damage fetal tissues, target sexual organs, and are followed in some instances by Guillain-Barré syndrome raises questions regarding whether these outcomes are caused by genetic mutations or if prior infection by other flaviviruses affects disease outcome. Because dengue and Zika viruses co-circulate in the urban Aedes aegypti mosquito-human cycle, a logical question, as suggested by in vitro data, is whether dengue virus infections result in antibody-dependent enhancement of Zika virus infections. This review emphasizes the critical role for epidemiologic studies (retrospective and prospective) in combination with the studies to identify specific sites of Zika virus infection in humans that are needed to establish antibody-dependent enhancement as a possibility or a reality.","10.3201/eid2304.161879","Antibodies, Viral; Biomedical Research; Dengue; Humans; Zika Virus Infection","DENV; Zika; Zika virus; antibodies; dengue; disease enhancement; flaviviruses; infectious diseases; vector-borne infections; viruses","Journal Article; Review"
28293228,"Prevention and Control Strategies to Counter ZIKA Epidemic.","Rather IA; Kumar S; Bajpai VK; Lim J; Park YH","Frontiers in microbiology",2017,"ZIKA virus (ZIKA) has now become a global phenomenon. Since 2007, evidence of ZIKA transmission has been reported over 72 countries and territories. The transmission of ZIKA has made World Health Organization to categorize the situation under the ambit of a health emergency. This situation is serious because there appears to be a highly tangible link between infection during pregnancy and the occurrence of microcephaly and Guillain-Barré syndrome. In the context of this emergency situation, this review article intends to discuss the prevention and control strategies such as avoiding travel to infected area, being careful from mosquito bites, take precautions to reduce the risk of sexual transmission, and seek medical care for any acute illness with rash or fever. This review is an attempt to analyze the results of those campaigns, keeping in view the variables and constants that affect any such measures. Furthermore, this article will suggest proactive measures that can be employed to effectively combat the epidemic transmission of the ZIKA.","10.3389/fmicb.2017.00305","","ZIKA; awareness; diagnoses; prevention; treatment","Journal Article; Review"
28282358,"Zany Over Zika Virus: An Overview of Diagnosis and Treatment Modalities.","Pyzocha NJ; Chinchen SE; Maurer DM","Current sports medicine reports",2017,"Zika virus has been a recent international public health concern with outbreaks occurring in the Americas, Caribbean, and Pacific. The zoonotic infection is primarily spread to humans by the bite of an infected Aedes mosquito. The virus also can be transmitted via bodily fluids, sexual intercourse, and maternal-fetal vertical transmission. Asymptomatic presentation is common. If symptoms do occur, individuals display a low-grade fever, maculopapular rash, arthralgia, or conjunctivitis 2 to 7 d after infection. Infection is concerning due to its associated fetal effects in pregnant women and relationship with Guillain-Barre syndrome. Diagnosis should be suspected in individuals with the appropriate symptomatology and exposure history. Diagnostic tests for the Zika virus are available and vary based on symptom duration. Treatment is supportive, and surveillance is suggested for all pregnant women. Prior infection is thought to provide immunity toward future exposures. Prevention and education is key in decreasing the spread of disease.","10.1249/JSR.0000000000000346","Aedes; Animals; Communicable Disease Control; Disease Management; Disease Outbreaks; Female; Humans; Pregnancy; Pregnancy Complications, Infectious; Zika Virus; Zika Virus Infection","","Journal Article; Review"
